# Constructed from biom file
#OTU ID	E1	E3	E4	E5	NS1	NS2	NS3	NS4	NS5	NS6	QS1	QS2	QS3	QS4	QS5	QS6	QS7	QS8	S1	S10	S14	S2	S3	S5	S6	S8	S9
EC:2.7.1.49	143.0	46.0	25.0	69.0	236.0	212.0	98.5	8.0	397.5	350.0	476.0	275.0	213.75	214.0	51.0	50.25	159.0	413.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.5	30.0	0.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	46.0	28.0	6.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.50	0.0	12.0	0.0	0.0	0.0	12.5	9.0	8.0	16.5	0.0	12.5	27.0	0.0	6.0	0.0	5.5	14.0	5.5	6.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.1.56	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.1.6	107.0	12.0	0.0	16.0	236.0	224.5	107.5	8.0	388.0	343.0	432.0	281.0	215.5	224.0	51.0	62.5	180.0	392.0	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.1.63	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.1.66	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.69	250.0	188.0	50.0	122.0	455.0	462.0	175.5	0.0	715.5	672.0	871.0	514.0	449.75	418.0	102.0	88.25	282.0	806.5	60.0	0.0	114.0	142.0	2.0	0.0	0.0	0.0	0.0
EC:2.7.1.71	143.0	46.0	25.0	90.0	236.0	212.0	98.5	16.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	24.0	57.0	46.0	1.0	0.0	18.0	0.0	0.0
EC:2.7.1.72	30.0	0.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.90	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	25.0	20.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.1.92	107.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	246.0	196.0	210.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.11.1	977.0	46.0	25.0	197.0	2141.0	1719.0	800.5	8.0	3370.5	2975.0	3613.5	2162.0	1751.0	1876.0	459.0	396.5	1280.0	3465.5	6.0	12.0	513.0	339.0	9.0	0.0	24.0	0.0	0.0
EC:2.7.11.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.13.3	1029.0	72.0	0.0	160.0	2141.0	1831.5	788.0	16.0	3440.5	2989.0	3630.5	2205.0	1831.0	1882.0	459.0	396.5	1265.0	3489.5	36.0	24.0	513.0	439.0	9.0	0.0	36.0	0.0	0.0
EC:2.7.14.1	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.2.1	30.0	46.0	25.0	53.0	17.0	55.0	21.5	8.0	89.5	42.0	105.0	54.0	37.75	10.0	0.0	12.25	36.0	38.5	6.0	12.0	0.0	25.0	0.0	0.0	12.0	0.0	0.0
EC:2.7.2.11	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.2.2	22.0	46.0	25.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.2.3	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.2.4	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.2.8	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.3.9	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	273.0	205.75	220.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.4.1	107.0	34.0	25.0	53.0	236.0	188.0	77.0	8.0	365.0	322.0	379.0	246.0	196.0	210.0	51.0	38.0	123.0	381.0	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.4.14	143.0	46.0	25.0	53.0	236.0	200.5	86.0	8.0	381.5	322.0	398.0	254.0	205.75	214.0	51.0	50.25	144.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.4.16	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	357.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.4.2	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.4.22	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.4.26	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.4.3	215.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.4.6	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.4.7	143.0	46.0	25.0	69.0	236.0	212.0	98.5	8.0	397.5	350.0	476.0	275.0	213.75	214.0	51.0	50.25	159.0	413.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.4.8	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.4.9	256.0	46.0	25.0	69.0	455.0	369.0	175.5	8.0	689.5	665.0	784.0	475.0	381.75	418.0	102.0	88.25	282.0	761.5	6.0	12.0	114.0	67.0	2.0	0.0	12.0	0.0	0.0
EC:2.7.6.1	165.0	46.0	25.0	53.0	236.0	243.0	98.5	8.0	381.5	350.0	421.0	279.0	225.75	220.0	51.0	50.25	159.0	392.5	6.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.6.2	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.6.3	107.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.6.5	137.0	58.0	25.0	53.0	253.0	243.0	98.5	8.0	438.5	350.0	421.0	260.0	225.75	214.0	51.0	50.25	159.0	392.5	12.0	12.0	57.0	71.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.1	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.12	107.0	12.0	0.0	16.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	235.0	205.75	208.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.7.13	198.0	0.0	0.0	16.0	455.0	338.0	175.5	0.0	673.5	658.0	713.0	448.0	353.75	418.0	102.0	88.25	282.0	728.5	0.0	0.0	114.0	42.0	2.0	0.0	6.0	0.0	0.0
EC:2.7.7.18	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.19	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.7.2	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.23	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.24	165.0	0.0	0.0	16.0	236.0	243.0	98.5	0.0	381.5	350.0	421.0	260.0	225.75	214.0	51.0	50.25	159.0	392.5	0.0	0.0	57.0	71.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.7.27	8.0	12.0	0.0	0.0	17.0	24.0	21.5	0.0	63.5	28.0	34.0	27.0	9.75	10.0	0.0	12.25	36.0	5.5	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.7.3	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.33	99.0	0.0	0.0	16.0	219.0	188.0	77.0	0.0	308.0	315.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.7.38	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.7.39	77.0	0.0	0.0	0.0	219.0	157.0	77.0	0.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.7.4	236.0	0.0	0.0	64.0	472.0	455.0	197.0	0.0	795.0	700.0	947.0	556.0	428.0	420.0	102.0	87.0	304.0	833.0	0.0	0.0	114.0	117.0	2.0	0.0	6.0	0.0	0.0
EC:2.7.7.41	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	357.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.42	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.7.47	77.0	0.0	0.0	0.0	219.0	157.0	77.0	0.0	292.0	315.0	308.0	200.0	168.0	204.0	51.0	38.0	123.0	348.0	0.0	0.0	57.0	21.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.7.53	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.7.56	107.0	34.0	25.0	53.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.7.58	8.0	0.0	0.0	16.0	17.0	11.5	12.5	0.0	63.0	28.0	78.0	21.0	8.0	0.0	0.0	0.0	15.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.59	107.0	0.0	0.0	16.0	236.0	200.5	86.0	0.0	381.5	322.0	398.0	235.0	205.75	208.0	51.0	50.25	144.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.7.6	788.0	184.0	100.0	212.0	944.0	848.0	394.0	32.0	1526.0	1400.0	1652.0	1016.0	823.0	856.0	204.0	201.0	636.0	1546.0	24.0	48.0	228.0	184.0	4.0	0.0	48.0	0.0	0.0
EC:2.7.7.60	107.0	114.0	50.0	106.0	236.0	212.0	98.5	8.0	397.5	350.0	476.0	275.0	213.75	214.0	51.0	50.25	159.0	413.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.62	121.0	34.0	25.0	53.0	236.0	181.0	98.5	8.0	381.5	343.0	405.0	248.0	185.75	214.0	51.0	50.25	159.0	380.5	0.0	12.0	57.0	21.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.63	22.0	24.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.7.67	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.68	143.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.7.7	1250.0	368.0	225.0	456.0	2360.0	2120.0	985.0	80.0	3815.0	3500.0	4130.0	2540.0	2057.5	2140.0	510.0	502.5	1590.0	3865.0	48.0	120.0	570.0	460.0	10.0	0.0	114.0	0.0	0.0
EC:2.7.7.70	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.7.72	36.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.7.73	0.0	34.0	25.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.7.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.76	36.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.7.77	36.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.7.7.8	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.7.82	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.7.85	30.0	46.0	25.0	37.0	17.0	42.5	12.5	8.0	47.0	28.0	23.0	25.0	20.0	6.0	0.0	0.0	15.0	6.0	6.0	12.0	0.0	25.0	0.0	0.0	12.0	0.0	0.0
EC:2.7.7.87	36.0	46.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.7.7.9	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.8.13	143.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.8.15	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.20	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.26	143.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.8.28	143.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	355.0	315.0	379.0	227.0	196.0	204.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.8.33	107.0	46.0	25.0	53.0	236.0	212.0	98.5	8.0	371.5	343.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.7.8.38	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.39	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.41	107.0	0.0	0.0	16.0	236.0	188.0	77.0	0.0	365.0	315.0	379.0	246.0	196.0	210.0	51.0	38.0	123.0	381.0	0.0	0.0	57.0	46.0	1.0	0.0	0.0	0.0	0.0
EC:2.7.8.5	250.0	12.0	0.0	32.0	472.0	424.0	197.0	0.0	753.0	700.0	826.0	508.0	411.5	428.0	102.0	100.5	318.0	773.0	6.0	0.0	114.0	92.0	2.0	0.0	6.0	0.0	0.0
EC:2.7.8.6	0.0	34.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.7	52.0	46.0	25.0	37.0	17.0	86.0	21.5	8.0	73.5	35.0	50.0	39.0	49.75	10.0	0.0	12.25	36.0	17.5	6.0	12.0	0.0	50.0	0.0	0.0	12.0	0.0	0.0
EC:2.7.8.8	85.0	34.0	25.0	53.0	236.0	157.0	77.0	8.0	365.0	322.0	371.0	221.0	176.0	204.0	51.0	38.0	123.0	375.0	0.0	12.0	57.0	21.0	1.0	0.0	6.0	0.0	0.0
EC:2.7.9.1	30.0	12.0	0.0	0.0	17.0	31.0	0.0	0.0	47.0	0.0	8.0	25.0	20.0	6.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.9.2	80.0	34.0	25.0	53.0	17.0	0.0	0.0	8.0	73.0	7.0	63.0	21.0	8.0	0.0	0.0	0.0	0.0	27.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.7.9.3	22.0	34.0	25.0	53.0	0.0	31.0	0.0	8.0	26.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	12.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.8.1.1	214.0	34.0	25.0	69.0	472.0	424.0	197.0	8.0	753.0	686.0	832.5	489.0	421.25	426.0	102.0	107.25	325.0	773.0	0.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.8.1.10	107.0	34.0	25.0	16.0	236.0	199.5	89.5	8.0	365.0	350.0	400.5	227.0	205.75	208.0	51.0	44.75	145.0	381.0	0.0	12.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.8.1.12	66.0	0.0	0.0	0.0	17.0	43.5	9.0	0.0	73.5	0.0	20.5	33.0	20.0	6.0	0.0	5.5	14.0	11.5	0.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:2.8.1.2	214.0	34.0	25.0	69.0	472.0	424.0	197.0	8.0	753.0	686.0	832.5	489.0	421.25	426.0	102.0	107.25	325.0	773.0	0.0	12.0	114.0	92.0	2.0	0.0	12.0	0.0	0.0
EC:2.8.1.6	85.0	68.0	50.0	90.0	236.0	181.0	98.5	16.0	381.5	350.0	411.5	248.0	195.5	218.0	51.0	57.0	166.0	380.5	0.0	24.0	57.0	21.0	1.0	0.0	12.0	0.0	0.0
EC:2.8.1.7	374.0	70.0	25.0	69.0	489.0	486.0	197.0	8.0	800.0	693.0	842.0	520.0	451.5	428.0	102.0	100.5	318.0	785.0	18.0	12.0	114.0	142.0	2.0	0.0	18.0	0.0	0.0
EC:2.8.1.8	107.0	0.0	0.0	16.0	236.0	212.0	98.5	0.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	0.0	57.0	46.0	1.0	0.0	6.0	0.0	0.0
EC:2.8.3.1	22.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.10	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.8.3.12	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	32.0	0.0	126.0	42.0	16.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.16	231.0	0.0	0.0	32.0	657.0	471.0	231.0	0.0	918.0	945.0	1050.0	642.0	520.0	612.0	153.0	114.0	369.0	1098.0	0.0	0.0	171.0	63.0	3.0	0.0	0.0	0.0	0.0
EC:2.8.3.18	0.0	34.0	25.0	37.0	0.0	35.5	34.0	8.0	16.5	56.0	49.0	27.0	9.75	10.0	0.0	12.25	51.0	5.5	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
EC:2.8.3.5	0.0	0.0	0.0	32.0	0.0	23.0	25.0	0.0	52.0	56.0	156.0	42.0	16.0	0.0	0.0	0.0	30.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.4.1	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.4.2	0.0	0.0	0.0	0.0	0.0	23.0	25.0	0.0	0.0	56.0	36.5	0.0	9.75	4.0	0.0	6.75	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.4.3	107.0	34.0	25.0	53.0	236.0	212.0	98.5	8.0	381.5	350.0	413.0	254.0	205.75	214.0	51.0	50.25	159.0	386.5	0.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
EC:2.8.4.4	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.8.4.5	0.0	34.0	25.0	37.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
EC:2.9.1.1	58.0	0.0	0.0	16.0	0.0	31.0	0.0	0.0	16.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.1	30.0	12.0	0.0	16.0	17.0	31.0	0.0	0.0	63.0	0.0	71.0	27.0	28.0	0.0	0.0	0.0	0.0	33.0	6.0	0.0	0.0	25.0	0.0	0.0	6.0	0.0	0.0
EC:3.1.1.17	30.0	0.0	0.0	0.0	17.0	31.0	0.0	0.0	47.0	0.0	8.0	6.0	20.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.24	184.0	0.0	0.0	32.0	455.0	356.5	166.5	0.0	663.0	658.0	765.0	467.0	372.0	414.0	102.0	76.0	261.0	756.0	0.0	0.0	114.0	67.0	2.0	0.0	0.0	0.0	0.0
EC:3.1.1.29	143.0	46.0	25.0	53.0	236.0	224.5	107.5	8.0	398.0	350.0	432.0	262.0	215.5	218.0	51.0	62.5	180.0	392.0	6.0	12.0	57.0	46.0	1.0	0.0	12.0	0.0	0.0
